time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,q0,q1,q2,q3,wx_rads,wy_rads,wz_rads,speed_ms,dynamic_pressure_Pa,angle_of_attack_deg,mach_number
41.5,13075.215478386728,1.0642577627031364,8404.769908795028,236.2645893638353,0.07225488406812809,-35.462267665960425,0.8006924163692777,-0.47298266834779423,-0.35813349287435653,-0.08933305402866949,367.38099185615164,-0.08723098920971499,0.9601338872251187,238.91114213456478,14289.989348451089,51.52025324858615,0.7798884777715448
42.0,13193.218097218587,1.1007668361509602,8385.875652701287,235.74627219088333,0.07378329293668297,-40.11290325859245,-0.9102431377464248,0.19100463077236218,0.36718483035930277,-0.034817439791572105,364.48364392686597,-0.0811481742241179,0.9959052107594022,239.1345966264722,14348.80520668535,52.542038722360616,0.7804127194589521
42.5,13310.962098807215,1.1380429138053223,8364.658878645387,235.23004476818616,0.07532284949283954,-44.7522993109268,0.7665123498369599,-0.5264604439331654,-0.35355519427355714,-0.10658556934488707,361.59910652176643,-0.09360767823228913,1.0240868491566613,239.44925961211345,14422.766824040089,53.653485703332656,0.7812090945281664
43.0,13428.448415511015,1.176091489025658,8341.125268914706,234.7154588452167,0.07687322487390676,-49.38020133599326,0.13533645125507981,0.9190367027276886,0.065226260100992,0.3658768372477479,358.7255448452566,-0.08328996988383558,1.0352738856522938,239.85361538737862,14511.861986585904,54.97477261534342,0.7822724259126788
43.5,13545.677758243039,1.214917879885036,8315.280639654502,234.2020768028881,0.07843404584374684,-53.99632841373541,-0.853982671621816,0.36812994929839227,0.3681256829734442,0.02726367158506035,355.86118670241825,-0.09408754434891077,1.1001404142245668,240.3460472170271,14616.096480910333,55.69274198096036,0.783597166363997
44.0,13662.650621656772,1.2545272055311258,8287.130954050128,233.68947113888564,0.08000488888674669,-58.60037332344192,-0.9135036626560392,-0.17310695798142028,0.31742630752087775,-0.18934763780846808,353.00432098377,-0.07609350917130091,1.1378298982234363,240.92484113432778,14735.493440902843,56.73764879040588,0.7851774136465945
44.5,13779.367289082782,1.2949243593823843,8256.682335449952,233.17722398623525,0.08158527339754067,-63.19200264937512,-0.9275447649769278,-0.06425167005233787,0.3356097290539024,-0.15481125548232777,350.15329628958364,-0.08150412024757489,1.1807825015521494,241.58819019339998,14870.092712903512,57.72486338306076,0.7870069273511207
45.0,13895.827837232653,1.336113978674191,8223.941080441475,232.6649266636761,0.08317465389129257,-67.77085686255768,-0.6736824622781293,0.6403158805342609,0.3425978763442257,0.14086571222572425,347.3065196840237,-0.11176472352381872,1.2129615873614616,242.33419910801305,15019.950235413688,58.826341996576524,0.7890791470932049
45.5,14012.032140685866,1.3781004098677554,8188.913671892004,232.1521792567352,0.0847724111529023,-72.33655038110209,0.6203990139728464,0.6909556804739669,-0.12352856971291207,0.3514197275904961,344.46245557047683,-0.07429112783991688,1.2425856562442736,243.16088920928613,15185.13742970058,59.98050281529997,0.7913872118602878
46.0,14127.979876174637,1.4208876692888308,8151.606791963939,231.63859022841942,0.08637784201234115,-76.88867161214426,0.1472690234397553,-0.9165433587560291,-0.19839188725992318,-0.3161826365154568,341.619624680466,-0.11108566869800564,1.279305420055736,244.06620365470792,15365.740597751006,61.03966647182999,0.7939239802685214
